x,y,na.x,size,vertex.names,xend,yend,na.y,weight
0.18520356108555566,0.2437532813800491,FALSE,267,lisamurkowski,0.18520356108555566,0.2437532813800491,NA,NA
0.30909804647970607,0.5745902260461123,FALSE,275,marcorubio,0.30909804647970607,0.5745902260461123,NA,NA
0.3528582296883013,0.39558658337514097,FALSE,474,MarkWarner,0.3528582296883013,0.39558658337514097,NA,NA
0.27827883006980264,0.10635847510319177,FALSE,353,MartinHeinrich,0.27827883006980264,0.10635847510319177,NA,NA
0.32346333154976087,0.3328654314617818,FALSE,234,maziehirono,0.32346333154976087,0.3328654314617818,NA,NA
0.2662744767413924,0.4244712518731655,FALSE,434,MikeCrapo,0.2662744767413924,0.4244712518731655,NA,NA
0.417958715392769,0.1267165781544284,FALSE,264,PattyMurray,0.417958715392769,0.1267165781544284,NA,NA
0.1906878508426741,0.15085979617660103,FALSE,155,RandPaul,0.1906878508426741,0.15085979617660103,NA,NA
0.3910470887722136,0.341684138290009,FALSE,391,RonWyden,0.3910470887722136,0.341684138290009,NA,NA
0.29060371336589114,0.7410189323730807,FALSE,178,RoyBlunt,0.29060371336589114,0.7410189323730807,NA,NA
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.13377580314851265,0.42754143821860935,NA,NA
0.4977314502384416,0.4267077997019897,FALSE,360,SenAlexander,0.4977314502384416,0.4267077997019897,NA,NA
0.1603437559538339,0.3239891200315449,FALSE,668,SenAngusKing,0.1603437559538339,0.3239891200315449,NA,NA
0.34957326930918137,0.4630484610461197,FALSE,565,SenateMajLdr,0.34957326930918137,0.4630484610461197,NA,NA
0.26882839051897306,0.19697834936548098,FALSE,278,SenatorBaldwin,0.26882839051897306,0.19697834936548098,NA,NA
0.3681884940193717,0.5252258876403035,FALSE,336,SenatorBurr,0.3681884940193717,0.5252258876403035,NA,NA
0.20956551269228907,0.06079455566792801,FALSE,147,SenatorCantwell,0.20956551269228907,0.06079455566792801,NA,NA
0.4005333061404429,0.4272045254972983,FALSE,263,SenatorCardin,0.4005333061404429,0.4272045254972983,NA,NA
0.2095678220617885,0.34840094900420654,FALSE,278,SenatorCarper,0.2095678220617885,0.34840094900420654,NA,NA
0.25824198829373685,0.2680870764629339,FALSE,728,SenatorCollins,0.25824198829373685,0.2680870764629339,NA,NA
0.35688997744365136,0.3242239556229668,FALSE,460,SenatorDurbin,0.35688997744365136,0.3242239556229668,NA,NA
0.31386196099188685,0.66373561534488,FALSE,314,SenatorEnzi,0.31386196099188685,0.66373561534488,NA,NA
0.25993882208170627,0.6552064281579131,FALSE,242,SenatorFischer,0.25993882208170627,0.6552064281579131,NA,NA
0.35340166128733236,0.13548026754606654,FALSE,377,SenatorHassan,0.35340166128733236,0.13548026754606654,NA,NA
0.27349203878578077,0.36129788438571764,FALSE,486,SenatorHeitkamp,0.27349203878578077,0.36129788438571764,NA,NA
0.21619066496322,0.5457287456518582,FALSE,269,SenatorIsakson,0.21619066496322,0.5457287456518582,NA,NA
0.21963676473260518,0.6093984500733397,FALSE,271,SenatorLankford,0.21963676473260518,0.6093984500733397,NA,NA
0.4410284691149034,0.23993455034590452,FALSE,178,SenatorLeahy,0.4410284691149034,0.23993455034590452,NA,NA
0.5372913830898246,0.21483224023078168,FALSE,298,SenatorMenendez,0.5372913830898246,0.21483224023078168,NA,NA
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.06823005788515993,0.3773266189907757,NA,NA
0.24981599743288077,0.7213255326248653,FALSE,221,SenatorRounds,0.24981599743288077,0.7213255326248653,NA,NA
0.22221501115050588,0.2045216651893546,FALSE,430,SenatorShaheen,0.22221501115050588,0.2045216651893546,NA,NA
0.4781756227461274,0.24762454981662985,FALSE,202,SenatorTester,0.4781756227461274,0.24762454981662985,NA,NA
0.24451862036125602,0.474971456536208,FALSE,353,SenatorTimScott,0.24451862036125602,0.474971456536208,NA,NA
0.4979301208201551,0.28879540975329726,FALSE,520,SenatorTomUdall,0.4979301208201551,0.28879540975329726,NA,NA
0.36005369085870753,0.5829143310294501,FALSE,601,SenatorWicker,0.36005369085870753,0.5829143310294501,NA,NA
0.31140812584042893,0.22111935020534884,FALSE,357,SenBennetCO,0.31140812584042893,0.22111935020534884,NA,NA
0.14370988474662172,0.2500283486450028,FALSE,109,SenBillNelson,0.14370988474662172,0.2500283486450028,NA,NA
0.22529093143366555,0.25965177497469016,FALSE,330,SenBlumenthal,0.22529093143366555,0.25965177497469016,NA,NA
0.4276918665421223,0.19490721850514503,FALSE,300,SenBobCasey,0.4276918665421223,0.19490721850514503,NA,NA
0.15461352619948587,0.3899755211366514,FALSE,327,SenCapito,0.15461352619948587,0.3899755211366514,NA,NA
0.39137322977056543,0.1879339330197884,FALSE,319,SenCortezMasto,0.39137322977056543,0.1879339330197884,NA,NA
0.15790473467513058,0.48753511674231204,FALSE,312,SenCoryGardner,0.15790473467513058,0.48753511674231204,NA,NA
0.1784279993964604,0.6496036751151462,FALSE,242,SenDanSullivan,0.1784279993964604,0.6496036751151462,NA,NA
0.183322878975974,0.3735030572979225,FALSE,377,SenDeanHeller,0.183322878975974,0.3735030572979225,NA,NA
0.3993070658990453,0.6102126701807739,FALSE,235,SenDonnelly,0.3993070658990453,0.6102126701807739,NA,NA
0.603960183874596,0.34834250542312434,FALSE,31,SenDougJones,0.603960183874596,0.34834250542312434,NA,NA
0.38586720171438504,0.08321033285059991,FALSE,280,SenDuckworth,0.38586720171438504,0.08321033285059991,NA,NA
0.39504667360173307,0.2735616934947468,FALSE,297,SenFeinstein,0.39504667360173307,0.2735616934947468,NA,NA
0.33347417552240965,0.5126493826518043,FALSE,322,SenGaryPeters,0.33347417552240965,0.5126493826518043,NA,NA
0.30066088131887303,0.15565568889238282,FALSE,259,SenGillibrand,0.30066088131887303,0.15565568889238282,NA,NA
0.4800054913597157,0.4970354029748039,FALSE,264,SenJackReed,0.4800054913597157,0.4970354029748039,NA,NA
0.34889850625348073,0.21778889154782216,FALSE,397,SenJeffMerkley,0.34889850625348073,0.21778889154782216,NA,NA
0.37689196515814044,0.6316895005067981,FALSE,385,SenJohnBarrasso,0.37689196515814044,0.6316895005067981,NA,NA
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.12605610299534656,0.6925186766712448,NA,NA
0.03408268097662346,0.6281482502146918,FALSE,54,SenJohnKennedy,0.03408268097662346,0.6281482502146918,NA,NA
0.29765763600300665,0.4862804097014449,FALSE,737,SenJohnMcCain,0.29765763600300665,0.4862804097014449,NA,NA
0.4449428532854461,0.6433305286979882,FALSE,259,SenJohnThune,0.4449428532854461,0.6433305286979882,NA,NA
0.29156514763066493,0.04664328589046895,FALSE,213,SenKamalaHarris,0.29156514763066493,0.04664328589046895,NA,NA
0.43410455474585546,0.5823352810428127,FALSE,702,SenMikeLee,0.43410455474585546,0.5823352810428127,NA,NA
0.3374793871156345,0.7880186915748997,FALSE,200,SenPatRoberts,0.3374793871156345,0.7880186915748997,NA,NA
0.3961960887200218,0.7359244809792241,FALSE,2159,SenRonJohnson,0.3961960887200218,0.7359244809792241,NA,NA
0.24834614121655652,0.11395788126240333,FALSE,230,SenSanders,0.24834614121655652,0.11395788126240333,NA,NA
0.47041742374190926,0.4007198374176116,FALSE,288,SenSchumer,0.47041742374190926,0.4007198374176116,NA,NA
0,0.5676313951621217,FALSE,47,SenShelby,0,0.5676313951621217,NA,NA
0.4247725396639259,0.3152593715848769,FALSE,353,SenSherrodBrown,0.4247725396639259,0.3152593715848769,NA,NA
0.5089661742021219,0.4544872393765555,FALSE,267,SenStabenow,0.5089661742021219,0.4544872393765555,NA,NA
0.15555343097303614,0.5481554410701314,FALSE,207,SenTedCruz,0.15555343097303614,0.5481554410701314,NA,NA
0.41519787911331785,0.6787814674212934,FALSE,584,SenThadCochran,0.41519787911331785,0.6787814674212934,NA,NA
0.2666016648968931,0.4813026708145181,FALSE,433,SenThomTillis,0.2666016648968931,0.4813026708145181,NA,NA
0.45073963196435074,0,FALSE,68,SenTinaSmith,0.45073963196435074,0,NA,NA
0.08509457394163486,0.2083493599880116,FALSE,171,SenToddYoung,0.08509457394163486,0.2083493599880116,NA,NA
0.199976435689272,0.7751305640702654,FALSE,150,SenTomCotton,0.199976435689272,0.7751305640702654,NA,NA
0.354191178568689,0.6312557855615409,FALSE,399,SenToomey,0.354191178568689,0.6312557855615409,NA,NA
0.2805409073319155,0.3114229663440924,FALSE,465,SenWarren,0.2805409073319155,0.3114229663440924,NA,NA
0.2371178088929744,0.31001008610034103,FALSE,522,SenWhitehouse,0.2371178088929744,0.31001008610034103,NA,NA
0.20451150716510322,0.4790674587536845,FALSE,199,SteveDaines,0.20451150716510322,0.4790674587536845,NA,NA
0.436729347675071,0.4232839593902896,FALSE,315,timkaine,0.436729347675071,0.4232839593902896,NA,NA
0,0.5676313951621217,FALSE,47,SenShelby,0.15555343097303614,0.5481554410701314,FALSE,3
0,0.5676313951621217,FALSE,47,SenShelby,0.41519787911331785,0.6787814674212934,FALSE,17
0,0.5676313951621217,FALSE,47,SenShelby,0.2805409073319155,0.3114229663440924,FALSE,1
0.03408268097662346,0.6281482502146918,FALSE,54,SenJohnKennedy,0.29765763600300665,0.4862804097014449,FALSE,1
0.03408268097662346,0.6281482502146918,FALSE,54,SenJohnKennedy,0.2666016648968931,0.4813026708145181,FALSE,2
0.03408268097662346,0.6281482502146918,FALSE,54,SenJohnKennedy,0.199976435689272,0.7751305640702654,FALSE,1
0.03408268097662346,0.6281482502146918,FALSE,54,SenJohnKennedy,0.354191178568689,0.6312557855615409,FALSE,1
0.03408268097662346,0.6281482502146918,FALSE,54,SenJohnKennedy,0.2371178088929744,0.31001008610034103,FALSE,5
0.03408268097662346,0.6281482502146918,FALSE,54,SenJohnKennedy,0.20451150716510322,0.4790674587536845,FALSE,1
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.24981599743288077,0.7213255326248653,FALSE,3
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.22221501115050588,0.2045216651893546,FALSE,6
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.24451862036125602,0.474971456536208,FALSE,4
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.36005369085870753,0.5829143310294501,FALSE,1
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.31140812584042893,0.22111935020534884,FALSE,1
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.15790473467513058,0.48753511674231204,FALSE,2
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.183322878975974,0.3735030572979225,FALSE,2
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.38586720171438504,0.08321033285059991,FALSE,1
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.33347417552240965,0.5126493826518043,FALSE,5
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.37689196515814044,0.6316895005067981,FALSE,4
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.03408268097662346,0.6281482502146918,FALSE,2
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.29765763600300665,0.4862804097014449,FALSE,1
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.43410455474585546,0.5823352810428127,FALSE,5
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.15555343097303614,0.5481554410701314,FALSE,1
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.2666016648968931,0.4813026708145181,FALSE,2
0.06823005788515993,0.3773266189907757,FALSE,192,SenatorRisch,0.08509457394163486,0.2083493599880116,FALSE,3
0.08509457394163486,0.2083493599880116,FALSE,171,SenToddYoung,0.199976435689272,0.7751305640702654,FALSE,1
0.08509457394163486,0.2083493599880116,FALSE,171,SenToddYoung,0.2371178088929744,0.31001008610034103,FALSE,4
0.08509457394163486,0.2083493599880116,FALSE,171,SenToddYoung,0.436729347675071,0.4232839593902896,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.362735446555387,0.2672084259976605,FALSE,17
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.1575904360216534,0.6040955389194943,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.24834558564899722,0.6252338485113792,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.22214582944931535,0.6664594683191986,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.12741433258723864,0.46534927105045143,FALSE,3
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.3302291706079759,1,FALSE,8
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.18520356108555566,0.2437532813800491,FALSE,3
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.30909804647970607,0.5745902260461123,FALSE,14
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.3528582296883013,0.39558658337514097,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.2662744767413924,0.4244712518731655,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.417958715392769,0.1267165781544284,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.1906878508426741,0.15085979617660103,FALSE,5
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.29060371336589114,0.7410189323730807,FALSE,3
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.4977314502384416,0.4267077997019897,FALSE,5
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.34957326930918137,0.4630484610461197,FALSE,6
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.26882839051897306,0.19697834936548098,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.2095678220617885,0.34840094900420654,FALSE,4
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.25824198829373685,0.2680870764629339,FALSE,13
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.31386196099188685,0.66373561534488,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.25993882208170627,0.6552064281579131,FALSE,2
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.27349203878578077,0.36129788438571764,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.21619066496322,0.5457287456518582,FALSE,2
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.21963676473260518,0.6093984500733397,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.24981599743288077,0.7213255326248653,FALSE,2
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.24451862036125602,0.474971456536208,FALSE,3
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.36005369085870753,0.5829143310294501,FALSE,5
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.31140812584042893,0.22111935020534884,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.14370988474662172,0.2500283486450028,FALSE,4
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.15461352619948587,0.3899755211366514,FALSE,6
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.183322878975974,0.3735030572979225,FALSE,4
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.39504667360173307,0.2735616934947468,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.33347417552240965,0.5126493826518043,FALSE,7
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.30066088131887303,0.15565568889238282,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.37689196515814044,0.6316895005067981,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.03408268097662346,0.6281482502146918,FALSE,6
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.29765763600300665,0.4862804097014449,FALSE,7
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.3374793871156345,0.7880186915748997,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.24834614121655652,0.11395788126240333,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.47041742374190926,0.4007198374176116,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.4247725396639259,0.3152593715848769,FALSE,2
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.41519787911331785,0.6787814674212934,FALSE,3
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.2666016648968931,0.4813026708145181,FALSE,5
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.08509457394163486,0.2083493599880116,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.199976435689272,0.7751305640702654,FALSE,4
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.2371178088929744,0.31001008610034103,FALSE,2
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.20451150716510322,0.4790674587536845,FALSE,1
0.10174199484076246,0.5026581169904586,FALSE,232,BillCassidy,0.436729347675071,0.4232839593902896,FALSE,2
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.29765763600300665,0.4862804097014449,FALSE,5
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.4449428532854461,0.6433305286979882,FALSE,8
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.3374793871156345,0.7880186915748997,FALSE,2
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.3961960887200218,0.7359244809792241,FALSE,2
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.5089661742021219,0.4544872393765555,FALSE,1
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.41519787911331785,0.6787814674212934,FALSE,13
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.2666016648968931,0.4813026708145181,FALSE,1
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.354191178568689,0.6312557855615409,FALSE,1
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.2371178088929744,0.31001008610034103,FALSE,4
0.12605610299534656,0.6925186766712448,FALSE,176,SenJohnHoeven,0.20451150716510322,0.4790674587536845,FALSE,4
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.18520356108555566,0.2437532813800491,FALSE,10
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.30909804647970607,0.5745902260461123,FALSE,4
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.3528582296883013,0.39558658337514097,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.27827883006980264,0.10635847510319177,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.32346333154976087,0.3328654314617818,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.2662744767413924,0.4244712518731655,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.29060371336589114,0.7410189323730807,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.4977314502384416,0.4267077997019897,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.1603437559538339,0.3239891200315449,FALSE,3
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.34957326930918137,0.4630484610461197,FALSE,12
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.26882839051897306,0.19697834936548098,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.3681884940193717,0.5252258876403035,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.25824198829373685,0.2680870764629339,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.35688997744365136,0.3242239556229668,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.31386196099188685,0.66373561534488,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.25993882208170627,0.6552064281579131,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.35340166128733236,0.13548026754606654,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.27349203878578077,0.36129788438571764,FALSE,8
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.21619066496322,0.5457287456518582,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.21963676473260518,0.6093984500733397,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.4410284691149034,0.23993455034590452,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.06823005788515993,0.3773266189907757,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.24981599743288077,0.7213255326248653,FALSE,3
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.22221501115050588,0.2045216651893546,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.24451862036125602,0.474971456536208,FALSE,6
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.36005369085870753,0.5829143310294501,FALSE,4
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.31140812584042893,0.22111935020534884,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.22529093143366555,0.25965177497469016,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.15461352619948587,0.3899755211366514,FALSE,3
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.39137322977056543,0.1879339330197884,FALSE,4
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.15790473467513058,0.48753511674231204,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.1784279993964604,0.6496036751151462,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.183322878975974,0.3735030572979225,FALSE,11
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.603960183874596,0.34834250542312434,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.39504667360173307,0.2735616934947468,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.33347417552240965,0.5126493826518043,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.37689196515814044,0.6316895005067981,FALSE,6
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.12605610299534656,0.6925186766712448,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.29765763600300665,0.4862804097014449,FALSE,1
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.4449428532854461,0.6433305286979882,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.43410455474585546,0.5823352810428127,FALSE,4
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.3374793871156345,0.7880186915748997,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.15555343097303614,0.5481554410701314,FALSE,27
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.2666016648968931,0.4813026708145181,FALSE,10
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.08509457394163486,0.2083493599880116,FALSE,3
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.199976435689272,0.7751305640702654,FALSE,4
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.354191178568689,0.6312557855615409,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.2805409073319155,0.3114229663440924,FALSE,2
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.2371178088929744,0.31001008610034103,FALSE,9
0.12741433258723864,0.46534927105045143,FALSE,211,JohnCornyn,0.20451150716510322,0.4790674587536845,FALSE,1
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.4977314502384416,0.4267077997019897,FALSE,2
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.1603437559538339,0.3239891200315449,FALSE,12
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.34957326930918137,0.4630484610461197,FALSE,4
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.26882839051897306,0.19697834936548098,FALSE,1
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.3681884940193717,0.5252258876403035,FALSE,9
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.2095678220617885,0.34840094900420654,FALSE,1
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.25824198829373685,0.2680870764629339,FALSE,17
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.35688997744365136,0.3242239556229668,FALSE,3
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.31386196099188685,0.66373561534488,FALSE,1
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.25993882208170627,0.6552064281579131,FALSE,9
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.35340166128733236,0.13548026754606654,FALSE,3
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.27349203878578077,0.36129788438571764,FALSE,7
0.13377580314851265,0.42754143821860935,FALSE,292,Sen_JoeManchin,0.21963676473260518,0.6093984500733397,FALSE,1
